event_id,user_id,trail_id,venue_id,timestamp,name,venue_category,venue_city,address,previous_event_id,previous_place,next_event_id,next_place,is_high_memory_load,event_text
2018_1767921__event_002,100312,2018_1767921,3058,2018-04-24 02:22:00,大阪王将,Chinese Restaurant,Fussa,榎1-1-3,2018_1767921__event_001,イオンモールむさし村山,,,True,"On April 24, 2018 at 02:22, the user visited 大阪王将, a Chinese Restaurant in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767925__event_001,100312,2018_1767925,86,2018-05-05 01:54:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767925__event_002,サンマルクカフェ,True,"On May 5, 2018 at 01:54, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: サンマルクカフェ."
2018_1767925__event_002,100312,2018_1767925,1836,2018-05-05 02:15:00,サンマルクカフェ,Café,Fussa,榎1-1-3,2018_1767925__event_001,イオンモールむさし村山,,,True,"On May 5, 2018 at 02:15, the user visited サンマルクカフェ, a Café in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767926__event_001,100312,2018_1767926,86,2018-05-08 02:08:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767926__event_002,鶏白湯らーめん 自由が丘蔭山,True,"On May 8, 2018 at 02:08, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: 鶏白湯らーめん 自由が丘蔭山."
2018_1767926__event_002,100312,2018_1767926,3993,2018-05-08 02:38:00,鶏白湯らーめん 自由が丘蔭山,Ramen Restaurant,Fussa,榎1-1-3,2018_1767926__event_001,イオンモールむさし村山,,,True,"On May 8, 2018 at 02:38, the user visited 鶏白湯らーめん 自由が丘蔭山, a Ramen Restaurant in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767933__event_001,100312,2018_1767933,31,2018-06-02 02:32:00,ジョイフル本田,Furniture / Home Store,Fussa,殿ケ谷442,,,2018_1767933__event_002,ジャパンミート生鮮館 瑞穂店,True,"On June 2, 2018 at 02:32, the user visited ジョイフル本田, a Furniture / Home Store in Fussa. Address: 殿ケ谷442. Next place: ジャパンミート生鮮館 瑞穂店."
2018_1767933__event_002,100312,2018_1767933,549,2018-06-02 03:56:00,ジャパンミート生鮮館 瑞穂店,Grocery Store,Fussa,殿ヶ谷442,2018_1767933__event_001,ジョイフル本田,,,True,"On June 2, 2018 at 03:56, the user visited ジャパンミート生鮮館 瑞穂店, a Grocery Store in Fussa. Address: 殿ヶ谷442. Previous place: ジョイフル本田."
2018_1767934__event_001,100312,2018_1767934,86,2018-06-09 02:35:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767934__event_002,丸亀製麺,True,"On June 9, 2018 at 02:35, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: 丸亀製麺."
2018_1767934__event_002,100312,2018_1767934,1953,2018-06-09 02:44:00,丸亀製麺,Udon Restaurant,Fussa,榎1-1-3,2018_1767934__event_001,イオンモールむさし村山,,,True,"On June 9, 2018 at 02:44, the user visited 丸亀製麺, a Udon Restaurant in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767935__event_001,100312,2018_1767935,9,2018-06-15 01:52:00,ザ・モールみずほ16,Shopping Mall,Fussa,高根623,,,2018_1767935__event_002,モスバーガー,True,"On June 15, 2018 at 01:52, the user visited ザ・モールみずほ16, a Shopping Mall in Fussa. Address: 高根623. Next place: モスバーガー."
2018_1767935__event_002,100312,2018_1767935,3446,2018-06-15 02:11:00,モスバーガー,Fast Food Restaurant,Fussa,大字高根623,2018_1767935__event_001,ザ・モールみずほ16,,,True,"On June 15, 2018 at 02:11, the user visited モスバーガー, a Fast Food Restaurant in Fussa. Address: 大字高根623. Previous place: ザ・モールみずほ16."
2018_1767940__event_001,100312,2018_1767940,86,2018-06-30 02:15:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767940__event_002,いきなり!ステーキ,True,"On June 30, 2018 at 02:15, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: いきなり!ステーキ."
2018_1767940__event_002,100312,2018_1767940,4610,2018-06-30 02:34:00,いきなり!ステーキ,Steakhouse,Fussa,榎1-1-3,2018_1767940__event_001,イオンモールむさし村山,,,True,"On June 30, 2018 at 02:34, the user visited いきなり!ステーキ, a Steakhouse in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767941__event_001,100312,2018_1767941,86,2018-07-07 01:58:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767941__event_002,SUBWAY,True,"On July 7, 2018 at 01:58, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: SUBWAY."
2018_1767941__event_002,100312,2018_1767941,244,2018-07-07 02:22:00,SUBWAY,Sandwich Place,Fussa,榎1-1-3,2018_1767941__event_001,イオンモールむさし村山,,,True,"On July 7, 2018 at 02:22, the user visited SUBWAY, a Sandwich Place in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767945__event_001,100312,2018_1767945,121,2018-07-26 02:23:00,イオンフードスタイル 小平店,Supermarket,Higashimurayama,小川東町2-12-1,,,2018_1767945__event_002,ドムドムハンバーガー,True,"On July 26, 2018 at 02:23, the user visited イオンフードスタイル 小平店, a Supermarket in Higashimurayama. Address: 小川東町2-12-1. Next place: ドムドムハンバーガー."
2018_1767945__event_002,100312,2018_1767945,2461,2018-07-26 02:32:00,ドムドムハンバーガー,Fast Food Restaurant,Higashimurayama,小川東町2-12-1,2018_1767945__event_001,イオンフードスタイル 小平店,,,True,"On July 26, 2018 at 02:32, the user visited ドムドムハンバーガー, a Fast Food Restaurant in Higashimurayama. Address: 小川東町2-12-1. Previous place: イオンフードスタイル 小平店."
2018_1767947__event_001,100312,2018_1767947,86,2018-07-28 01:45:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767947__event_002,紅虎餃子房,True,"On July 28, 2018 at 01:45, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: 紅虎餃子房."
2018_1767947__event_002,100312,2018_1767947,708,2018-07-28 02:42:00,紅虎餃子房,Chinese Restaurant,Fussa,榎1-1-3,2018_1767947__event_001,イオンモールむさし村山,,,True,"On July 28, 2018 at 02:42, the user visited 紅虎餃子房, a Chinese Restaurant in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767950__event_001,100312,2018_1767950,86,2018-08-15 01:28:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767950__event_002,ぶたを イオンモールむさし村山店,True,"On August 15, 2018 at 01:28, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: ぶたを イオンモールむさし村山店."
2018_1767950__event_002,100312,2018_1767950,3232,2018-08-15 02:00:00,ぶたを イオンモールむさし村山店,Steakhouse,Fussa,榎1-1-3,2018_1767950__event_001,イオンモールむさし村山,,,True,"On August 15, 2018 at 02:00, the user visited ぶたを イオンモールむさし村山店, a Steakhouse in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767953__event_001,100312,2018_1767953,31,2018-08-25 01:44:00,ジョイフル本田,Furniture / Home Store,Fussa,殿ケ谷442,,,2018_1767953__event_002,リンガーハット,True,"On August 25, 2018 at 01:44, the user visited ジョイフル本田, a Furniture / Home Store in Fussa. Address: 殿ケ谷442. Next place: リンガーハット."
2018_1767953__event_002,100312,2018_1767953,796,2018-08-25 02:23:00,リンガーハット,Noodle House,Fussa,殿ヶ谷442,2018_1767953__event_001,ジョイフル本田,2018_1767953__event_003,ジャパンミート生鮮館 瑞穂店,True,"On August 25, 2018 at 02:23, the user visited リンガーハット, a Noodle House in Fussa. Address: 殿ヶ谷442. Previous place: ジョイフル本田. Next place: ジャパンミート生鮮館 瑞穂店."
2018_1767953__event_003,100312,2018_1767953,549,2018-08-25 03:24:00,ジャパンミート生鮮館 瑞穂店,Grocery Store,Fussa,殿ヶ谷442,2018_1767953__event_002,リンガーハット,,,True,"On August 25, 2018 at 03:24, the user visited ジャパンミート生鮮館 瑞穂店, a Grocery Store in Fussa. Address: 殿ヶ谷442. Previous place: リンガーハット."
2018_1767957__event_001,100312,2018_1767957,86,2018-09-02 00:51:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767957__event_002,グランブッフェ,True,"On September 2, 2018 at 00:51, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: グランブッフェ."
2018_1767957__event_002,100312,2018_1767957,1376,2018-09-02 02:39:00,グランブッフェ,Buffet,Fussa,榎1-1-3,2018_1767957__event_001,イオンモールむさし村山,,,True,"On September 2, 2018 at 02:39, the user visited グランブッフェ, a Buffet in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767958__event_001,100312,2018_1767958,86,2018-09-12 01:20:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767958__event_002,SUBWAY,True,"On September 12, 2018 at 01:20, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: SUBWAY."
2018_1767958__event_002,100312,2018_1767958,244,2018-09-12 02:26:00,SUBWAY,Sandwich Place,Fussa,榎1-1-3,2018_1767958__event_001,イオンモールむさし村山,,,True,"On September 12, 2018 at 02:26, the user visited SUBWAY, a Sandwich Place in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767963__event_001,100312,2018_1767963,86,2018-09-29 01:36:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767963__event_002,紅虎餃子房,True,"On September 29, 2018 at 01:36, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3. Next place: 紅虎餃子房."
2018_1767963__event_002,100312,2018_1767963,708,2018-09-29 02:38:00,紅虎餃子房,Chinese Restaurant,Fussa,榎1-1-3,2018_1767963__event_001,イオンモールむさし村山,,,True,"On September 29, 2018 at 02:38, the user visited 紅虎餃子房, a Chinese Restaurant in Fussa. Address: 榎1-1-3. Previous place: イオンモールむさし村山."
2018_1767964__event_001,100312,2018_1767964,86,2018-10-02 02:11:00,イオンモールむさし村山,Shopping Mall,Fussa,榎1-1-3,,,2018_1767964__event_002,,True,"On October 2, 2018 at 02:11, the user visited イオンモールむさし村山, a Shopping Mall in Fussa. Address: 榎1-1-3."
2018_1767964__event_002,100312,2018_1767964,4664,2018-10-02 02:24:00,,Steakhouse,Fussa,,2018_1767964__event_001,イオンモールむさし村山,,,True,"On October 2, 2018 at 02:24, the user recorded a travel event. Category: Steakhouse. City: Fussa. Previous place: イオンモールむさし村山."
2018_1773204__event_001,100677,2018_1773204,4421,2018-01-30 11:39:00,,Sake Bar,Hachiōji,,,,2018_1773204__event_002,アニソンDJバー グリュック,False,"On January 30, 2018 at 11:39, the user recorded a travel event. Category: Sake Bar. City: Hachiōji. Next place: アニソンDJバー グリュック."
2018_1773204__event_002,100677,2018_1773204,3152,2018-01-30 12:35:00,アニソンDJバー グリュック,Bar,Hachiōji,三崎町1-6,2018_1773204__event_001,,,,False,"On January 30, 2018 at 12:35, the user visited アニソンDJバー グリュック, a Bar in Hachiōji. Address: 三崎町1-6."
2018_1773205__event_001,100677,2018_1773205,3800,2018-02-02 08:54:00,串屋横丁 西八王子駅前店,Sake Bar,Hachiōji,千人町2-3-10,,,2018_1773205__event_002,居肴わさび,False,"On February 2, 2018 at 08:54, the user visited 串屋横丁 西八王子駅前店, a Sake Bar in Hachiōji. Address: 千人町2-3-10. Next place: 居肴わさび."
2018_1773205__event_002,100677,2018_1773205,3662,2018-02-02 09:49:00,居肴わさび,Sake Bar,Hachiōji,台町4-45-3,2018_1773205__event_001,串屋横丁 西八王子駅前店,,,False,"On February 2, 2018 at 09:49, the user visited 居肴わさび, a Sake Bar in Hachiōji. Address: 台町4-45-3. Previous place: 串屋横丁 西八王子駅前店."
2018_1773206__event_001,100677,2018_1773206,758,2018-02-04 06:05:00,八王子市富士森体育館,Gym / Fitness Center,Hachiōji,台町2-3-7,,,2018_1773206__event_002,鳥貴族 八王子北口店,False,"On February 4, 2018 at 06:05, the user visited 八王子市富士森体育館, a Gym / Fitness Center in Hachiōji. Address: 台町2-3-7. Next place: 鳥貴族 八王子北口店."
2018_1773206__event_002,100677,2018_1773206,1461,2018-02-04 08:19:00,鳥貴族 八王子北口店,Sake Bar,Hachiōji,三崎町5-19,2018_1773206__event_001,八王子市富士森体育館,,,False,"On February 4, 2018 at 08:19, the user visited 鳥貴族 八王子北口店, a Sake Bar in Hachiōji. Address: 三崎町5-19. Previous place: 八王子市富士森体育館."
2018_1773208__event_001,100677,2018_1773208,3091,2018-02-10 05:29:00,富士森公園 テニスコート,Tennis Court,Hachiōji,台町2-2,,,2018_1773208__event_002,居肴わさび,False,"On February 10, 2018 at 05:29, the user visited 富士森公園 テニスコート, a Tennis Court in Hachiōji. Address: 台町2-2. Next place: 居肴わさび."
2018_1773208__event_002,100677,2018_1773208,3662,2018-02-10 08:13:00,居肴わさび,Sake Bar,Hachiōji,台町4-45-3,2018_1773208__event_001,富士森公園 テニスコート,,,False,"On February 10, 2018 at 08:13, the user visited 居肴わさび, a Sake Bar in Hachiōji. Address: 台町4-45-3. Previous place: 富士森公園 テニスコート."
2018_1773210__event_001,100677,2018_1773210,3597,2018-02-21 10:29:00,金太郎 西八王子北口店,Japanese Restaurant,Hachiōji,千人町2-20-10,,,2018_1773210__event_002,NEWZ BAL,False,"On February 21, 2018 at 10:29, the user visited 金太郎 西八王子北口店, a Japanese Restaurant in Hachiōji. Address: 千人町2-20-10. Next place: NEWZ BAL."
2018_1773210__event_002,100677,2018_1773210,2822,2018-02-21 12:35:00,NEWZ BAL,Sake Bar,Hachiōji,千人町2-19-8,2018_1773210__event_001,金太郎 西八王子北口店,,,False,"On February 21, 2018 at 12:35, the user visited NEWZ BAL, a Sake Bar in Hachiōji. Address: 千人町2-19-8. Previous place: 金太郎 西八王子北口店."
2018_1773217__event_001,100677,2018_1773217,4230,2018-07-01 03:03:00,イーアス高尾,Shopping Mall,Hachiōji,東浅川町550-1,,,2018_1773217__event_002,餃子の王将,False,"On July 1, 2018 at 03:03, the user visited イーアス高尾, a Shopping Mall in Hachiōji. Address: 東浅川町550-1. Next place: 餃子の王将."
2018_1773217__event_002,100677,2018_1773217,4364,2018-07-01 03:15:00,餃子の王将,Chinese Restaurant,Hachiōji,東浅川町550-1,2018_1773217__event_001,イーアス高尾,,,False,"On July 1, 2018 at 03:15, the user visited 餃子の王将, a Chinese Restaurant in Hachiōji. Address: 東浅川町550-1. Previous place: イーアス高尾."
2018_1773218__event_001,100677,2018_1773218,31,2018-07-13 03:54:00,ジョイフル本田,Furniture / Home Store,Fussa,殿ケ谷442,,,2018_1773218__event_002,や台ずし 拝島町,False,"On July 13, 2018 at 03:54, the user visited ジョイフル本田, a Furniture / Home Store in Fussa. Address: 殿ケ谷442. Next place: や台ずし 拝島町."
2018_1773218__event_002,100677,2018_1773218,2672,2018-07-13 09:13:00,や台ずし 拝島町,Sushi Restaurant,Fussa,熊川1712,2018_1773218__event_001,ジョイフル本田,,,False,"On July 13, 2018 at 09:13, the user visited や台ずし 拝島町, a Sushi Restaurant in Fussa. Address: 熊川1712. Previous place: ジョイフル本田."
2018_1773220__event_001,100677,2018_1773220,3662,2018-07-20 12:28:00,居肴わさび,Sake Bar,Hachiōji,台町4-45-3,,,2018_1773220__event_002,D.O.T.,False,"On July 20, 2018 at 12:28, the user visited 居肴わさび, a Sake Bar in Hachiōji. Address: 台町4-45-3. Next place: D.O.T.."
2018_1773220__event_002,100677,2018_1773220,1418,2018-07-20 15:44:00,D.O.T.,Bar,Hachiōji,千人町,2018_1773220__event_001,居肴わさび,,,False,"On July 20, 2018 at 15:44, the user visited D.O.T., a Bar in Hachiōji. Address: 千人町. Previous place: 居肴わさび."
